status,device_id,location,machine,product,category,transaction,transdate,type,rcoil,rprice,rqty,mcoil,mprice,mqty,linetotal,transtotal,prcd_date
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,16089884224,2022-12-09,Cash,144,3.0,1,144,3.0,1,3.0,3.0,2022-12-09
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,16090916224,2022-12-10,Cash,147,2.5,1,147,2.5,1,2.5,2.5,2022-12-10
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,16090918592,2022-12-10,Cash,147,2.5,1,147,2.5,1,2.5,2.5,2022-12-10
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Iberia Coconut Water,Non Carbonated,16091451069,2022-12-10,Cash,142,2.0,1,142,2.0,1,2.0,2.0,2022-12-10
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,16091504775,2022-12-10,Cash,147,2.5,1,147,2.5,1,2.5,2.5,2022-12-10
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Wonderful Pistachios - Variety,Food,16091574503,2022-12-10,Credit,130,2.0,1,130,2.0,1,2.0,2.0,2022-12-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Iberia Coconut Water,Non Carbonated,16091722048,2022-12-10,Cash,140,2.0,1,140,2.0,1,2.0,2.0,2022-12-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Original,Food,16092070420,2022-12-10,Credit,111,1.5,1,111,1.5,1,1.5,1.5,2022-12-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,BodyArmor LYTE  - Peach Mango,Water,16092213771,2022-12-10,Credit,147,2.75,1,147,2.75,1,2.75,7.75,2022-12-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Iberia Coconut Water,Non Carbonated,16092213771,2022-12-10,Credit,140,2.0,1,140,2.0,1,2.0,7.75,2022-12-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Carbonated,16092213771,2022-12-10,Credit,148,3.0,1,148,3.0,1,3.0,7.75,2022-12-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,16092245749,2022-12-10,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-12-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Original,Food,16092258659,2022-12-10,Credit,111,1.5,1,111,1.5,1,1.5,1.5,2022-12-10
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Pop Corners - Sea Salt,Food,16092289777,2022-12-10,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-12-10
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Pop Corners - Sea Salt,Food,16092293235,2022-12-10,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-12-10
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Double Cheese,Food,16094596314,2022-12-11,Cash,124,1.5,1,124,1.5,1,1.5,1.5,2022-12-11
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Simply Protein - Peanut Butter Chocolate,Food,16094886193,2022-12-11,Cash,131,2.0,1,131,2.0,1,2.0,2.0,2022-12-11
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Bar - Creamy Peanut Butter Chocolate,Food,16097241952,2022-12-12,Cash,131,2.0,1,131,2.0,1,2.0,2.0,2022-12-12
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Bar - Creamy Peanut Butter Chocolate,Food,16098122080,2022-12-12,Cash,131,2.0,1,131,2.0,1,2.0,2.0,2022-12-12
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Goldfish Baked - Cheddar,Food,16098685021,2022-12-12,Cash,125,1.5,1,125,1.5,1,1.5,1.5,2022-12-12
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Nutter Butter Bites,Food,16099393863,2022-12-12,Cash,124,1.5,1,124,1.5,1,1.5,1.5,2022-12-12
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,16099559603,2022-12-12,Cash,130,2.0,1,130,2.0,1,2.0,2.0,2022-12-12
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,CheezIt - White Cheddar,Food,16099569132,2022-12-12,Cash,123,1.5,1,123,1.5,1,1.5,1.5,2022-12-12
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,16099725968,2022-12-12,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-12-12
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,16100006267,2022-12-12,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-12-12
Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Original,Food,16100393449,2022-12-12,Cash,111,1.5,1,111,1.5,1,1.5,1.5,2022-12-12
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,16100395910,2022-12-12,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-12-12
Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Original,Food,16100397862,2022-12-12,Cash,111,1.5,1,111,1.5,1,1.5,1.5,2022-12-12
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,16100472847,2022-12-12,Cash,147,2.5,1,147,2.5,1,2.5,2.5,2022-12-12
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,16100554827,2022-12-12,Cash,143,1.5,1,143,1.5,1,1.5,1.5,2022-12-12
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,16100599294,2022-12-12,Credit,132,2.0,1,132,2.0,1,2.0,3.5,2022-12-12
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Carbonated,16100599294,2022-12-12,Credit,142,1.5,1,142,1.5,1,1.5,3.5,2022-12-12
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel - Cheddar Cheese,Food,16100886688,2022-12-12,Credit,120,2.5,1,120,2.5,1,2.5,4.5,2022-12-12
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,16100886688,2022-12-12,Credit,130,2.0,1,130,2.0,1,2.0,4.5,2022-12-12
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,16101560378,2022-12-13,Cash,148,3.5,1,148,3.5,1,3.5,3.5,2022-12-12
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,16102088588,2022-12-13,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-12-13
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,16102118135,2022-12-13,Credit,148,3.5,1,148,3.5,1,3.5,3.5,2022-12-13
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,BodyArmor LYTE  - Berry Punch,Water,16102781193,2022-12-13,Cash,143,2.5,1,143,2.5,1,2.5,2.5,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,16103564525,2022-12-13,Cash,157,3.0,1,157,3.0,1,3.0,3.0,2022-12-13
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Takis FUGEO mini,Food,16103581496,2022-12-13,Credit,122,1.5,1,122,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,16103941637,2022-12-13,Credit,132,2.0,1,132,2.0,1,2.0,3.5,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Carbonated,16103941637,2022-12-13,Credit,142,1.5,1,142,1.5,1,1.5,3.5,2022-12-13
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - White Cheddar,Food,16104015027,2022-12-13,Credit,113,1.5,1,113,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Iberia Coconut Water,Non Carbonated,16104198098,2022-12-13,Cash,142,2.0,1,142,2.0,1,2.0,2.0,2022-12-13
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Spindrift - Sparkling Water  Lime,Carbonated,16104204455,2022-12-13,Cash,141,1.5,1,141,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Zevia Organic Tea - Peach,Non Carbonated,16104472373,2022-12-13,Credit,148,2.5,1,148,2.5,1,2.5,2.5,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Original,Food,16104648214,2022-12-13,Credit,111,1.5,1,111,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel - Cheddar Cheese,Food,16104652752,2022-12-13,Credit,120,2.5,1,120,2.5,1,2.5,2.5,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,16104719806,2022-12-13,Credit,146,3.75,1,146,3.75,1,3.75,3.75,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Ritz Bits Cheese,Food,16105088821,2022-12-13,Cash,125,1.5,1,125,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Nutter Butter Bites,Food,16105092962,2022-12-13,Cash,124,1.5,1,124,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Pop Corners - Sea Salt,Food,16105101015,2022-12-13,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Carbonated,16105189449,2022-12-13,Credit,148,3.0,1,148,3.0,1,3.0,3.0,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,16105196400,2022-12-13,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Original,Food,16105202319,2022-12-13,Credit,111,1.5,1,111,1.5,1,1.5,4.0,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Honey Mu,Food,16105202319,2022-12-13,Credit,112,2.5,1,112,2.5,1,2.5,4.0,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,16105249238,2022-12-13,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,16105344920,2022-12-13,Credit,132,2.0,1,132,2.0,1,2.0,2.0,2022-12-13
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16105851241,2022-12-13,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,16106116886,2022-12-13,Credit,114,1.5,1,114,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,16106120339,2022-12-13,Credit,114,1.5,1,114,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Baked - Flaming Hot,Food,16106296561,2022-12-13,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Takis FUGEO mini,Food,16106912081,2022-12-13,Cash,111,1.5,1,111,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Takis FUGEO mini,Food,16107206070,2022-12-14,Credit,111,1.5,1,111,1.5,1,1.5,1.5,2022-12-13
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16107659168,2022-12-14,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-12-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Pure Organic Fruit Bar - Strawberry Banana,Food,16107659470,2022-12-14,Cash,134,1.5,1,134,1.5,1,1.5,1.5,2022-12-14
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - Kettle Corn,Food,16108973439,2022-12-14,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-12-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,16109202295,2022-12-14,Cash,130,1.5,1,130,1.5,1,1.5,1.5,2022-12-14
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Monster Energy  Zero Ultra,Carbonated,16109684435,2022-12-14,Credit,146,3.0,1,146,3.0,1,3.0,3.0,2022-12-14
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,16110248684,2022-12-14,Credit,132,2.0,1,132,2.0,1,2.0,3.5,2022-12-14
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Carbonated,16110248684,2022-12-14,Credit,142,1.5,1,142,1.5,1,1.5,3.5,2022-12-14
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Spindrift - Sparkling Water - Pineapple,Carbonated,16110311549,2022-12-14,Credit,142,1.5,2,142,1.5,2,3.0,3.0,2022-12-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,16110316292,2022-12-14,Cash,148,3.5,1,148,3.5,1,3.5,3.5,2022-12-14
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Nutter Butter Bites,Food,16110624082,2022-12-14,Cash,124,1.5,1,124,1.5,1,1.5,1.5,2022-12-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,16110985083,2022-12-14,Cash,130,1.5,1,130,1.5,1,1.5,1.5,2022-12-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,16110985663,2022-12-14,Cash,130,1.5,1,130,1.5,1,1.5,1.5,2022-12-14
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,16111174178,2022-12-14,Credit,146,3.75,1,146,3.75,1,3.75,3.75,2022-12-14
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Nutter Butter Bites,Food,16111177547,2022-12-14,Credit,124,1.5,1,124,1.5,1,1.5,1.5,2022-12-14
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,16111404421,2022-12-14,Credit,155,4.0,1,155,4.0,1,4.0,4.0,2022-12-14
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,S. Pellegrino Essenza Mineral Water - Blood O,Carbonated,16111844047,2022-12-14,Cash,144,2.5,1,144,2.5,1,2.5,2.5,2022-12-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,16112003312,2022-12-14,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-12-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,16112052483,2022-12-14,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-12-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,16112073610,2022-12-14,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-12-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16112164696,2022-12-14,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-12-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,16112833454,2022-12-15,Credit,113,1.5,1,113,1.5,1,1.5,1.5,2022-12-15
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,BodyArmor LYTE  - Peach Mango,Water,16113020771,2022-12-15,Credit,147,2.5,1,147,2.5,1,2.5,2.5,2022-12-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,16113273416,2022-12-15,Credit,148,3.5,1,148,3.5,1,3.5,3.5,2022-12-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16113773368,2022-12-15,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-12-15
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Bai Antioxidant - Tanzania Lemon Super Tea,Non Carbonated,16113811691,2022-12-15,Credit,145,2.75,1,145,2.75,1,2.75,2.75,2022-12-15
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,16113819169,2022-12-15,Credit,144,1.5,1,144,1.5,1,1.5,1.5,2022-12-15
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Bai Antioxidant - Tanzania Lemon Super Tea,Non Carbonated,16114026457,2022-12-15,Credit,145,2.75,1,145,2.75,1,2.75,2.75,2022-12-15
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - Kettle Corn,Food,16114119900,2022-12-15,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-12-15
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Bar - Creamy Peanut Butter Chocolate,Food,16114222840,2022-12-15,Cash,131,2.0,1,131,2.0,1,2.0,2.0,2022-12-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,16114691454,2022-12-15,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-12-15
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,16114875862,2022-12-15,Cash,157,3.0,1,157,3.0,1,3.0,3.0,2022-12-15
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Zevia Organic Tea - Peach,Non Carbonated,16115311220,2022-12-15,Credit,148,2.5,1,148,2.5,1,2.5,2.5,2022-12-15
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Simply Protein - Lemon Coconut,Food,16115544963,2022-12-15,Cash,138,2.0,1,138,2.0,1,2.0,2.0,2022-12-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,16115629609,2022-12-15,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-12-15
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Cheddar Sour Cream and Onion,Food,16115903383,2022-12-15,Credit,120,1.5,1,120,1.5,1,1.5,3.5,2022-12-15
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Wonderful Pistachios - Variety,Food,16115903383,2022-12-15,Credit,133,2.0,1,133,2.0,1,2.0,3.5,2022-12-15
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,CheezIt - Double Cheese,Food,16116090719,2022-12-15,Cash,120,1.5,1,120,1.5,1,1.5,1.5,2022-12-15
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,16116202288,2022-12-15,Credit,114,1.5,1,114,1.5,1,1.5,1.5,2022-12-15
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,16116207172,2022-12-15,Credit,146,3.75,1,146,3.75,1,3.75,3.75,2022-12-15
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,16116274194,2022-12-15,Credit,110,1.5,1,110,1.5,1,1.5,1.5,2022-12-15
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,16116345654,2022-12-15,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-12-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,16116537719,2022-12-15,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-12-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,16116537852,2022-12-15,Cash,113,1.5,1,113,1.5,1,1.5,1.5,2022-12-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Food,16118099557,2022-12-16,Cash,131,1.5,1,131,1.5,1,1.5,1.5,2022-12-16
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Food,16118100090,2022-12-16,Cash,131,1.5,1,131,1.5,1,1.5,1.5,2022-12-16
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,16118110921,2022-12-16,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-12-16
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Food,16118425589,2022-12-16,Credit,131,1.5,2,131,1.5,2,3.0,3.0,2022-12-16
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Nature's Garden Trail Mix - Heart Healthy Mix,Food,16118840696,2022-12-16,Cash,122,1.0,1,122,1.0,1,1.0,1.0,2022-12-16
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Lays - Classic,Food,16118969129,2022-12-16,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-12-16
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - Sea Salt,Food,16119306784,2022-12-16,Credit,111,1.5,1,111,1.5,1,1.5,1.5,2022-12-16
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - Sea Salt,Food,16119724174,2022-12-16,Credit,110,1.5,1,110,1.5,1,1.5,1.5,2022-12-16
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Jalapeno,Food,16119900273,2022-12-16,Credit,113,1.5,1,113,1.5,1,1.5,1.5,2022-12-16
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,16119936472,2022-12-16,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-12-16
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Bar - Creamy Peanut Butter Chocolate,Food,16119961681,2022-12-16,Cash,131,2.0,1,131,2.0,1,2.0,2.0,2022-12-16
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,16120060029,2022-12-16,Cash,146,3.75,1,146,3.75,1,3.75,3.75,2022-12-16
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - White Cheddar,Food,16120381556,2022-12-16,Credit,122,1.5,1,122,1.5,1,1.5,1.5,2022-12-16
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - White Cheddar,Food,16120431068,2022-12-16,Cash,123,1.5,1,123,1.5,1,1.5,1.5,2022-12-16
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Cheddar Sour Cream and Onion,Food,16120479320,2022-12-16,Credit,123,1.5,1,123,1.5,1,1.5,1.5,2022-12-16
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,16120514172,2022-12-16,Cash,157,3.0,1,157,3.0,1,3.0,3.0,2022-12-16
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,16120793015,2022-12-16,Credit,156,4.0,1,156,4.0,1,4.0,4.0,2022-12-16
